dHmix,Elect.Diff,VEC,Phase
0,0.0392,7,IM
-28,0.17,6.5,IM
-13.44,0.1225,6.6,IM
-5,0.115,10.5,IM
-1,0.085,7,IM
1.0414,0.0397,6.8462,IM
-27.75,0.1039,5.5,IM
-32.8889,0.1131,4.6667,IM
-13.44,0.312,9.4,IM
-11.6667,0.2907,9.6667,IM
-22,0.34,7,IM
-23,0.33,7,IM
-8.625,0.0476,9.25,IM
-11.4916,0.2467,9.4923,IM
9.9,0.0597,7.4,IM
8.8889,0.0566,8.3333,IM
6.4,0.048,9.4,IM
8.5207,0.0554,8.5385,IM
-2.6667,0.2781,8,IM
-2.6667,0.2781,5,IM
6.2222,0.0707,9,IM
5.25,0.065,9.5,IM
-13.8624,0,9.32,IM
4.9704,0.0253,9.3846,IM
3.57,0.0214,9.95,IM
-8,0.1697,8.6667,IM
-8.64,0.1764,8.2,IM
-8.8163,0.1782,8,IM
-15.5475,0.2343,9.4923,IM
-23,0.285,7.5,AM
-65.6327,0.4107,3.8571,IM
-62.8125,0.4018,3.75,IM
-31.1111,0.033,6.6667,IM
-35,0.035,6,IM
0,0.2596,7.2,IM
-58.6667,0.3488,3.3333,IM
-5.3333,0.4997,5.3333,IM
-3,0.295,6.5,AM
-3.5556,0.2828,4.6667,IM
-4,0.3,6,AM
-3.5556,0.2828,7.3333,IM
-19.5918,0.3114,3.1429,IM
-5.3333,0.066,2.3333,IM
-4.5,0.0606,2.25,IM
-1.5069,0.1105,2,IM
-3.5556,0.1603,8.6667,IM
-26.25,0.1126,5.5,IM
-32.8125,0.1259,5.25,IM
-31.1111,0.1226,4.6667,IM
1.5918,0.1854,11.2143,IM
-30,0.155,7.5,AM
-3,0.0217,8.5,IM
-3.9184,0.0247,6.5714,IM
-41.25,0.1299,8.5,AM
-32.472,0.1153,8.92,AM
-10.45,0.0654,9.7,AM
-33,0.2901,8.25,IM
-41.25,0.3244,7.375,IM
-39.1111,0.3158,5.3333,IM
-66.6122,0.4107,3.8571,IM
-63.75,0.4018,3.75,IM
-68,0.415,4,IM
-42.6667,0.1273,4.3333,IM
0,0.2642,7.0769,IM
-49,0.29,7,AM
-76.44,0.3987,5.8,AM
0,0.105,4,AM
-18.5714,0.1023,7.2857,IM
-19.6,0.1112,7.9,IM
-6.5556,0.018,3,IM
-26.6667,0.0287,3,IM
-34.88,0.3287,3.2,IM
-5.4,0.1299,5.2,IM
-14.5625,0.0942,4.25,IM
-12.9936,0.1199,3.546,AM
-2.4499,0.1037,3.1304,IM
-19.0476,0.1109,3.7619,IM
-7.31,0.1142,3.85,AM
-2.0178,0.2087,6.2308,IM
-2.25,0.2086,4.75,IM
-2.1818,0.1831,3.3636,IM
-2.4844,0.2148,4.125,IM
-2.6667,0.2409,5.3333,IM
-7.1893,0.0815,4.0769,IM
-3.25,0.1614,8,IM
-9.8339,0.1474,6.7049,IM
-8.4444,0.1391,8,FCC+B2
-20.1875,0.1067,4.25,IM
-12.5,0.1644,7.25,IM
-10.4742,0.1323,3.45,AM
-23.5592,0.0747,3.697,IM
-24.75,0.1092,4.5,IM
-21.5,0.1299,5.75,IM
-20.48,0.1314,4.1,AM
-33.4592,0.2296,7.64,IM
5.28,0.1452,3.3,IM
-3.4133,0.286,2.2,IM
6.5306,0.3989,2.4286,IM
-27.1406,0.123,4.1875,IM
-36.8889,0.1528,4.6667,IM
-31.686,0.1513,6.7727,IM
-20.3125,0.1562,8.5,IM
-36,0.1693,6.75,IM
-14.0976,0.1261,3.637,AM
-14.9032,0.1281,3.35,AM
-15.94,0.1125,3.75,AM
-33.92,0.2707,4.5333,IM
-9.3333,0.3546,9,IM
-4.7347,0.2099,6.7143,IM
-22.1358,0.2271,7.2222,IM
-16.2222,0.352,7.5,IM
-10.1593,0.0762,7.1379,IM
-31.04,0.1031,5.4,IM
-28,0.1147,6,IM
-45.25,0.1797,5,IM
-41.44,0.1716,4.6,IM
-12.6706,0.0727,7.4828,IM
-19.5767,0.0967,7.4828,IM
-27.84,0.192,5.4,IM
-45.4444,0.2398,6.1667,IM
-41.1111,0.4064,3.8333,IM
-30.0247,0.2687,5.2222,IM
-6.0069,0.2321,7.1176,IM
-26.5398,0.1701,8.1379,IM
-13.38,0.062,8.25,IM
-4.16,0.07,7.9,IM
-14.88,0.1955,7.8,IM
-17.8074,0.1115,8.3448,IM
-31.68,0.093,5.6,IM
-13.2699,0.0593,8.2069,IM
-14.1546,0.0524,8.1379,IM
-46.25,0.2215,5.25,IM
-23.258,0.1228,8.2069,IM
-28.6516,0.1324,7.931,IM
-28.2235,0.1629,8.1379,IM
-26.24,0.4142,3.2,IM
0.8889,0.3103,6,IM
-12.8,0.2526,6.4,IM
-18.2222,0.2974,5.6667,IM
-40.7901,0.3931,3.037,IM
-32.3756,0.4305,2.823,IM
-9.124,0.2184,4.7273,IM
-14.26,0.2603,4,AM
-4,0.3914,3.8333,IM
-11.6,0.3353,6.6,IM
-4.6,0.1778,7.5,IM
-4.8889,0.1115,8.3333,FCC
-1.3333,0.033,9,FCC
-5.7778,0.1631,8.6667,FCC
-1.3698,0.1558,7.2414,IM
-4.4444,0.1042,8,FCC
-6.72,0.1841,7.6,IM
-16.875,0.4167,6.75,IM
-22.625,0.489,4.25,IM
8.2222,0.0728,5.8333,IM
-5.3333,0.3194,6,IM
-16.6849,0.239,7.4483,IM
-14.72,0.236,7.8,IM
0.7778,0.2254,8.3333,IM
-17.7778,0.1721,8.3333,IM
-10.2222,0.1506,9,IM
-24.76,0.2774,7.45,AM
-24.1616,0.2806,7.47,AM
-25.0561,0.2716,7.525,AM
-24.3725,0.2763,7.625,AM
-24.2434,0.2759,7.674,AM
-23.8076,0.2781,7.745,AM
-23.87,0.2745,7.8,AM
-23.1197,0.269,8.007,AM
-22.5945,0.2723,8.136,AM
-22.5895,0.2724,8.137,AM
-22.3342,0.2736,8.196,AM
-18.72,0.26,8.2,AM
-1.3333,0.033,9,FCC
-7.6132,0.1395,7.62,BCC
-4.4444,0.1543,8.3333,FCC
-10.8556,0.1224,7.5,BCC
-10.7276,0.1362,7.52,BCC
-34.4704,0.2791,4.2,AM
-30.34,0.3322,4.6,AM
-25.2448,0.333,4.6,AM
-37.18,0.3353,4.4,AM
-2.5019,0.1572,5.3272,IM
-5.71,0.2638,4.35,AM
-5.71,0.262,4.35,AM
-8.02,0.2596,3.75,AM
-6.9,0.2328,3.35,AM
-5.4,0.2271,3.3,AM
-4.4,0.1925,2.9,AM
-10.0833,0.2736,8.0833,IM
-16.2222,0.3052,7.5,IM
-6.4,0.2459,3.7,AM
-12.4444,0.0499,7.6667,HCP
-9.72,0.3169,4.5,AM
-43.47,0.2615,6.7,AM
-47.86,0.2714,7.375,AM
-31.4889,0.1253,9.07,AM
-32.1604,0.1262,9.04,AM
-30.8064,0.1243,9.1,AM
-34.8976,0.1421,8.66,AM
-22.848,0.134,9,AM
-27.075,0.1026,8.75,AM
-2.6612,0.1951,7.8182,IM
-11.16,0.2785,4.5,AM
-44.7568,0.2525,5.48,AM
-48.54,0.2468,5.35,AM
-8,0.1246,8.25,FCC+BCC
-6.0592,0.077,8.5385,FCC
-9.4694,0.0971,8.1429,FCC+BCC
-11.9467,0.1094,7.8,FCC+BCC
-13.75,0.1176,7.5,BCC
0.5,0.119,7,IM
-4.8879,0.0991,7.4444,2BCC
-5.4688,0.1005,7.375,2BCC
-6.5197,0.103,7.2424,IM
-7.4394,0.105,7.1176,IM
-11.1111,0.1164,7.5,IM
-13.25,0.1221,6.75,BCC
-7.625,0.1136,7.5,AM
-23.25,0.1669,7,FCC
-9.798,0.1482,7.38,IM
-16.25,0.0335,4.25,BCC
-14.4736,0.134,3.56,AM
-21.4864,0.3177,9.6,AM
-20.6349,0.3157,9.822,AM
-21.5568,0.3282,4.7,AM
-26.56,0.357,5.3,AM
-30.6,0.3429,4.85,AM
-28.135,0.335,4.675,AM
-25.12,0.3238,4.5,AM
6.25,0.0944,8.5,FCC
-0.96,0.1383,7.5,FCC
-4.32,0.1076,7.8,FCC
-3.75,0.0967,8.25,FCC
-5.5,0.1505,8,FCC
5,0.0308,9.5,FCC
-4,0.1429,8.5,FCC
-11.8343,0.0325,8.6154,FCC
-19.4286,0.0319,8.2857,FCC+IM
-24.96,0.0314,8,FCC+IM
-20.75,0.1471,7.75,NA
-10.5,0.1092,8,FCC
-1.5,0.1452,8,HCP
-34.5,0.0779,6,AM
-26.5718,0.127,6.69,AM
-27.7244,0.1711,7.31,AM
-20.2084,0.147,6.53,AM
-20.0244,0.1476,6.38,AM
-19.7604,0.1474,6.23,AM
-4.1685,0.1453,7.9126,FCC
-2.125,0.1308,7.5,BCC+ï³
-5,0.1244,4.75,BCC+Laves
-5,0.1244,4.75,BCC+IM
-1.9286,0.1676,9.1071,FCC+IM
-0.9489,0.1675,9.2241,FCC
-0.1837,0.1675,9.1429,FCC+IM
-0.0904,0.1675,9.2414,FCC+IM
-1.68,0.164,9.6,FCC
-1.3254,0.1649,9.5385,FCC
5,0.0308,9.5,FCC
-18.0096,0.2426,8.14,AM
-15.4404,0.2141,7.77,AM
-15.0528,0.2113,7.84,AM
-24.6744,0.2763,7.43,AM
-24.8776,0.2814,7.1,AM
-17.28,0.2643,8.2,AM
-20.8872,0.2494,7.58,AM
-19.0632,0.1202,7.105,AM
-17.5048,0.0871,7.09,AM
-6.9761,0.1548,7.7742000000000004,IM
-14.7701,0.097,8.4889,AM
-25.0044,0.1442,7.07,AM
-27.5584,0.29,4.2,AM
-34.3168,0.2765,4.2,AM
-34.2784,0.2758,4.2,AM
-34.4128,0.2781,4.2,AM
-28,0.3189,5.3,AM
3.5,0.1232,4.5,BCC
2.5,0.1297,4.25,BCC
-33.9328,0.2668,4.2,AM
-33.6,0.3338,4.5,AM
-35.35,0.3345,4.45,AM
-31.93,0.333,4.55,AM
-8.4484,0.2957,5.26,AM
-7.69,0.2673,4.35,AM
-5.86,0.2647,4.3,AM
-7.2164,0.2775,4.73,AM
-6.27,0.2274,4.45,AM
-3.25,0.2571,5.25,BCC
-6.5,0.3637,5.5,BCC
-2.75,0.2489,5,BCC
-2.0622,0.3109,4.8,IM
-2.5,0.307,4.75,BCC
-8.75,0.0436,8.25,HCP
-6.5,0.3637,5.5,BCC
-0.25,0.0507,4.75,BCC
-4.5,0.3426,5.25,BCC
-3.2691,0.2691,5,BCC
0.0694,0.1211,4.625,BCC
-1.1243,0.1888,4.7308,BCC
-1.9898,0.2252,4.8214,BCC
-2.6222,0.2481,4.9,BCC
-3.6728,0.281,5.0833,BCC
-3.8504,0.2858,5.1316,BCC
1.4325,0.1175,4.3939,BCC
-1.28,0.1129,4.6,BCC
-0.25,0.1172,4.5,BCC
-27.52,0.3475,5.3,AM
-33.76,0.2121,7.2,AM
-32.0864,0.1828,7.5556,AM
-33.14,0.1945,7.2,AM
-33.43,0.2124,7.5,AM
-32.74,0.1936,7.5,AM
-32.96,0.1968,7.7,AM
-33.06,0.2135,7.75,AM
-32.28,0.1939,7.75,AM
-32.4,0.211,7.8,AM
-33.16,0.2287,7.8,AM
-31.64,0.1909,7.8,AM
-27.2232,0.1297,8.67,AM
-45.41,0.2418,6.6,AM
-45.3036,0.2461,6.62,AM
-45.3014,0.2373,6.6139,AM
-41.7726,0.2444,7.485,AM
-42.8506,0.2498,7.465,AM
-43.9414,0.2549,7.445,AM
-45.045,0.2599,7.425,AM
-46.1614,0.2646,7.405,AM
-42.4704,0.2539,7.63,AM
-43.0104,0.2565,7.62,AM
-42.4148,0.2543,7.68,AM
-42.07,0.2544,7.7,AM
-42.1864,0.2575,7.76,AM
-43.378,0.2743,8.02,AM
-43.12,0.2666,7.84,AM
-42.688,0.2605,7.72,AM
-27.52,0.3522,5.3,AM
-48.8163,0.4056,5.7143,IM
-12.9088,0.3652,3.84,AM
-9.76,0.3692,3.8,AM
-4.6048,0.3716,3.74,AM
-34.5664,0.3091,4.2,AM
-16.5552,0.1836,7.14,AM
-19.61,0.1854,6.95,AM
-2.5,0.307,4.75,BCC
-34.9248,0.2515,4.2,AM
-32.2175,0.2538,5.75,AM
-35.4448,0.2505,5.6,AM
-39.2688,0.2513,5.55,AM
-32.352,0.2468,5.57,AM
-30.57,0.2649,6.3,AM
2.7474,0.1053,8.1163,FCC
0.8889,0.1104,7.8889,FCC
-1.3542,0.1158,7.5833,FCC+BCC
-4.0299,0.1213,7.1509,FCC+BCC
-4.8264,0.1226,7,FCC+BCC
-5.8026,0.124,6.7931,FCC+BCC
-6.3333,0.1246,6.6667,FCC+BCC
-6.9841,0.1251,6.4921,FCC+BCC
-7.3373,0.1252,6.3846,FCC+BCC
-7.7682,0.1252,6.2353,BCC
-8,0.1251,6.1429,BCC
-6.1235,0.117,7,FCC+B2
-2.56,0.1184,7.4,FCC+BCC
-10.1728,0.1311,7.4444,SS
-6.56,0.1295,7.8,FCC+BCC
-10.2716,0.1683,6.4444,BCC+IM
-7.2688,0.1075,7.8837,FCC+L12
-11.943,0.1204,7.7049,FCC+B2
-5.0446,0.1009,8.122,FCC
-6.7543,0.106,7.9412,FCC
-7.9935,0.1096,7.8,FCC
-8.5788,0.1112,7.7297,FCC+B2+Unk
-8.2231,0.1102,7.7727,FCC
-9.0864,0.1125,7.6667,FCC+BCC
-10.903,0.1172,7.4211,FCC+BCC
-11.3975,0.1192,7.2,FCC+BCC+B2
-10.5749,0.1164,7.4681,BCC+FCC+B2
-11.6555,0.119,7.3077,BCC
-11.2153,0.118,7.375,BCC+FCC+B2
-11.7951,0.1194,7.2857,BCC+B2
-13.424,0.123,7,BCC
-13.2249,0.1226,7.0385,BCC+B2
-14.281,0.1247,6.8182,BCC
-15.0535,0.126,6.6207,BCC+B2
-15.5774,0.1268,6.4539,BCC+B2
-16.0947,0.1272,6.2308,BCC
-15.4444,0.1266,6.5,BCC
-16.4082,0.1271,6,BCC
-11,0.1185,7,IM
-12.32,0.1206,7.2,FCC+BCC
-17.4253,0.1164,7.8986,FCC+L10+L12
-19.75,0.1434,7.125,IM
-4.9433,0.1189,8.0476,FCC+B2
-5.1358,0.116,8.1111,FCC+B2
-5.2893,0.1074,8.2727,FCC+B2
-5.2222,0.1037,8.3333,FCC+B2
-4.9796,0.0973,8.4286,FCC
-8.6914,0.1146,7.8889,BCC+FCC
-5.28,0.1115,8.2,FCC+BCC
-7.04,0.1316,9,IM
-12.7407,0.1567,7.3333,IM
-18.35,0.1305,7.6,FCC+B2+Unk
-26.4,0.15,6.8,BCC
-25.827,0.1496,7.16,IM
-17.52,0.1162,7.9,IM
-19.46,0.1297,7.05,IM
6.24,0.2057,6,IM
4.0494,0.178,6.4444,IM
-2.5124,0.1131,8.4545,FCC
-9.6327,0.1324,7.2857,IM
-7.7037,0.1241,7.2222,SS
2.3129,0.1079,8.4762,FCC
0.1183,0.104,8.7692,FCC
-0.8259,0.1074,8.6604,IM
0.2893,0.1137,8.2273,FCC
-1.701,0.1104,8.5556,FCC
-0.5926,0.1161,8.1111,FCC
-3.2653,0.1155,8.3571,FCC
-2.1367,0.12,7.8936,FCC
-2.8125,0.1215,7.7917,BCC+FCC
-4.6136,0.1196,8.1724,FCC
-3.4319,0.1229,7.6939,BCC+FCC+B2
-5,0.1262,7.4231,BCC+FCC+B2
-6.7846,0.1257,7.8387,FCC+BCC
-6.2149,0.1283,7.1818,BCC+B2
-8.0473,0.1289,7.6154,IM
-7.1581,0.1296,6.9655,BCC+B2
-7.6667,0.1302,6.8333,BCC+B2
-8.0957,0.1306,6.7097,BCC+B2
-8.6154,0.1308,6.5385,BCC+B2
-4,0.1242,7.6,FCC+BCC
-2.6843,0.1233,7.3913,FCC+BCC
-3.4028,0.1239,7.5,FCC+BCC
-4.497,0.1242,7.6923,FCC+BCC
-4.9108,0.1241,7.7778,FCC+BCC
-5.7778,0.123,8,FCC+BCC
-5.5057,0.1297,7.186,FCC+BCC
-7.2593,0.1288,7,BCC
-9.3229,0.1272,6.75,BCC
-10.5752,0.1468,7.222,IM
-12.6531,0.1474,6.7143,BCC+B2
-11.1458,0.1884,6.625,IM
-10.72,0.1962,6.6,IM
-10.72,0.1962,6.6,BCC+IM
-12.6531,0.1474,6.7143,BCC
-11.8519,0.1722,6.6667,BCC
-11.1458,0.1884,6.625,BCC+IM
-23.8,0.1475,6.95,IM
-9.5868,0.1178,7.31,IM
-14.88,0.0462,5,IM
-13.6,0.2262,4.8,BCC
-34.08,0.2278,4.6,IM
-10.96,0.0469,4.6,IM
-15.4074,0.0376,4.4444,BCC
-13.7521,0.0407,4.7273,BCC+IM
-14.56,0.0397,4.6,BCC+IM
-37.92,0.1225,4.4,IM
-20,0.1134,4.4,AM
-20.32,0.1188,4.4,IM
-19.955,0.1578,6.975,FCC
-19.955,0.1578,6.975,FCC
-17.6,0.1535,7.2,FCC
-3.6523,0.3087,3.6875,IM
-1.14,0.1665,3.7,FCC+C16+IM
-1.14,0.1665,3.7,FCC+IM
-3.3008,0.2598,4.2813,IM
-22.88,0.2362,5,IM
-0.4,0.2254,2.8,HCP
-0.4,0.2254,2.8,FCC+HCP
-0.53,0.1727,3.35,A5+FCC+D02+IM
-0.53,0.1727,3.35,FCC+IM
-3.8867,0.2667,3.8438,FCC+IM
-6.08,0.3325,4.4,FCC+HCP+IM
-15.52,0.035,4.8,IM
-6.2561,0.2432,4.8824,BCC
-8.9877,0.2378,4.7778,BCC
-11.1247,0.2328,4.6842,BCC
-12.8,0.228,4.6,BCC
-4.8166,0.0502,4.6471,BCC
-8.3951,0.0496,4.5556,BCC
-13.44,0.0484,4.4,BCC
-4.4096,0.1032,4.34,BCC
-15.12,0.0811,4.2,BCC
-16.16,0.1013,4.2,IM
-21.5537,0.1068,4.0909,IM
-18.7654,0.0885,4.1111,IM
-17.44,0.1102,4.2,IM
-14.88,0.1626,3.8,AM
-21.8773,0.3037,9.545,AM
-9.7329,0.1082,7.9042,IM
-10.9625,0.1104,7.8261,IM
-22.0584,0.3496,5.215,AM
-19.86,0.3254,4.6,AM
4.16,0.1363,8.2,FCC+FCC
0.4938,0.0946,8.5556,FCC
3.2,0.0922,8.8,FCC
-9.6875,0.2011,7.75,AM
-19.52,0.2253,7.4,IM
-4.04,0.1464,7.8,FCC+IM
-3.5062,0.118,8.4444,FCC
-4.1152,0.1364,8.0741,FCC
-3.5788,0.1429,8.26,FCC
-4.0741,0.1332,8.1667,FCC
-4.0741,0.1149,8.0556,FCC
-3.7232,0.1355,7.76,FCC
-4.8395,0.1298,8.3333,FCC
-4.16,0.1384,8,FCC
-4.1536,0.1273,8.093,FCC
-4.3457,0.1405,8,FCC+IM
-4.5743,0.1563,7.8557,FCC+Ïƒ+D85
-4.64,0.1612,7.8,IM
-5.473,0.1015,8.1684,FCC+IM
-6.2766,0.1036,8.1288,FCC+IM
-7.0248,0.1056,8.0908,FCC+IM
-8.4238,0.1091,8.0169,FCC+IM
-8.3072,0.1088,8.0233,IM
-9.6859,0.1121,7.9465,FCC+IM
-14.88,0.1234,7.6,IM
-6.9206,0.1123,7.5283,FCC+BCC+IM
-6.7543,0.106,7.9412,FCC
-13.1004,0.1223,7.0619,BCC+BCC
-15.4444,0.1266,6.5,BCC+BCC
-12.154,0.1177,7.7957,FCC+Laves
-5.6,0.1749,8.6,FCC
-6.1111,0.1958,8.8333,FCC
-14.4,0.1545,7.6,IM
-12.25,0.13,7.625,FCC+Ïƒ
-15.6111,0.1382,7.75,FCC+IM
-10.7438,0.1219,8.0909,FCC
-16.32,0.1415,7.4,FCC
-8.8913,0.1174,7.9535,FCC+HCP+L12
-11.5556,0.1267,7.7778,IM
-8.96,0.1151,7.6,IM
-2.88,0.2327,7.8,IM
-9.28,0.2551,7.2,IM
-22.72,0.2142,7.4,IM
-18.72,0.1454,6.8,IM
1.76,0.1348,9,FCC
5.0197,0.0313,9.4726,FCC
5.0387,0.0317,9.4455,FCC+IM
5.048,0.0319,9.4321,FCC+IM
5.0661,0.0323,9.4054,FCC+IM
5.0922,0.0328,9.3659,FCC+IM
5.1701,0.0346,9.2381,FCC+IM
5.3333,0.0384,8.8889,FCC+IM
-11.04,0.1388,8.4,FCC
-2.24,0.1037,8.6,FCC
-23.52,0.2586,6.4,AM
-4,0.1948,8,FCC+D85
-10.1587,0.1297,7.9048,FCC+IM
-9.8347,0.1443,7.8182,FCC+IM
-9.5274,0.1551,7.7391,FCC+IM
-9.2361,0.1634,7.6667,FCC+IM
-9.0828,0.1667,7.6923,FCC+IM
-9.1632,0.1636,7.7778,FCC+IM
-9.2092,0.1607,7.8571,FCC+IM
-9.2271,0.158,7.931,FCC+IM
-9.2222,0.1554,8,FCC+IM
-8.96,0.1699,7.6,FCC+IM
-15.9093,0.1189,8.2381,IM
-21.21,0.1517,6.95,IM
-20.5481,0.1493,7.1625,IM
-9.1632,0.1636,7.7778,FCC+IM
-9.5274,0.1551,7.7391,FCC+IM
-8.9444,0.1883,8.1667,FCC+Co7Mo6
-8.3012,0.2078,7.9697,FCC+Co7Mo6
3.875,0.126,8.875,2FCC
4.6875,0.1455,8.5,BCC+2FCC
2.6122,0.1287,8,BCC+2FCC
0.0988,0.1424,8.1111,2FCC
3.25,0.1351,8.625,BCC+2FCC
4.5,0.1471,8.25,BCC+FCC
2.72,0.1418,8.4,FCC+BCC
4.64,0.1612,8.2,FCC
-14.4,0.2173,7.8,BCC
-5.1358,0.2627,7.2222,IM
-4,0.145,4.6,BCC+IM
-7.2593,0.1288,7,BCC+IM
-11.287,0.125,6.4615,BCC
-3.68,0.112,4.8,IM
-4.64,0.1179,4.8,BCC+IM
-15.84,0.248,6.2,AM
-7.52,0.2331,9.2,IM
-21.28,0.2222,6.8,AM
1.76,0.1348,9,FCC
-1.701,0.1104,8.5556,FCC
-5.2169,0.1214,8.0847,FCC+BCC
-8.0473,0.1289,7.6154,FCC+BCC
-0.4898,0.1548,8.4286,FCC
-16.8852,0.2142,7.77,AM
-16.32,0.1415,7.4,FCC+BCC+Co2Ti
-5.28,0.1115,8.2,FCC+BCC
-8.96,0.1434,7.8,FCC+IM
-4.16,0.1384,8,FCC
-5.7778,0.123,8,FCC+BCC
0.1183,0.104,8.7692,FCC
-3.2653,0.1155,8.3571,FCC
-4.6136,0.1196,8.1724,SS
-13.28,0.1488,7,FCC+BCC+IM
-24.0699,0.076,6.95,BCC
-15.4872,0.0834,7.21,BCC
0,0.058,3,HCP
0,0.0591,3,HCP
-0.25,0.259,4.5,BCC+IM
-1.6,0.3096,4.6,BCC
-1.6,0.3096,4.6,BCC
-1.92,0.3112,4.6,BCC
-24.1975,0.1715,4.4444,BCC+IM
1.875,0.1117,4.25,BCC
2.72,0.1183,4.4,BCC
0.16,0.1381,4.4,BCC+IM
0,0.048,3,HCP
-32.31,0.3315,4.45,AM
-13.24,0.2981,4.3,AM
-5.5057,0.1297,7.186,FCC+BCC
-4.64,0.3434,5.4,BCC
-1.2547,0.1973,4.6047,BCC
-1.7778,0.2281,4.6667,BCC
-2.2091,0.2506,4.7234,BCC
-3.1043,0.2916,4.8679,BCC
-3.3058,0.2999,4.9091,BCC
-3.4718,0.3066,4.9474,BCC
-3.6667,0.3143,5,BCC
-2.6021,0.2979,4.7647,BCC
-2.6667,0.2895,4.7778,BCC
-2.7036,0.2819,4.7895,BCC
-2.72,0.2748,4.8,BCC
-2.7107,0.2621,4.8182,BCC
-2.6667,0.251,4.8333,BCC
-2.5306,0.2324,4.8571,BCC
-2.5306,0.2324,4.8571,2BCC
-2.72,0.2748,4.8,BCC
-4.8,0.3957,5.2,IM
-9.28,0.2074,4.4,IM
-3.68,0.3202,5,BCC+HCP
-22.5536,0.3404,5.06,AM
-22.12,0.3382,5,AM
-25.2352,0.3438,5.18,AM
-26.3568,0.3456,5.24,AM
-27.37,0.3278,4.75,AM
-9.12,0.1429,7.4,FCC+IM
-7.9935,0.1096,7.8,FCC
-4.1536,0.1273,8.093,FCC
-3.9024,0.109,8.1951,FCC
-43.254,0.2471,6.65,AM
-42.8112,0.248,6.72,AM
-27.8392,0.1341,8.43,AM
-13.12,0.2558,4.2,AM
-4.8166,0.0502,4.6471,BCC
-8.3951,0.0496,4.5556,BCC
-29.8816,0.1862,6.82,AM
-20.9923,0.1818,6.6762,AM
-30.24,0.2241,6.2,AM
-27.36,0.2655,6.6,AM
-2.6021,0.2979,4.7647,BCC
-2.6667,0.2895,4.7778,BCC
-2.7036,0.2819,4.7895,BCC
-2.7107,0.2621,4.8182,BCC
-2.6667,0.251,4.8333,BCC
-2.5306,0.2324,4.8571,BCC
-25.8764,0.1755,4.62,AM
-28.2612,0.1833,4.75,AM
0,0.056,3,HCP
-23.52,0.2586,6.4,AM
-15.84,0.248,6.2,AM
-33.612,0.2509,5.784,AM
-34.9055,0.2531,5.785,AM
-48.6432,0.1951,4.38,AM
-35.7916,0.2581,6.029,AM
-32.88,0.2537,5.9,AM
-35.1966,0.2197,5.025,AM
-35.148,0.2195,5.025,AM
-36.1403,0.2174,4.9125,AM
-37.068,0.2148,4.8,AM
-37.9968,0.2119,4.6875,AM
-38.9218,0.2088,4.575,AM
-30.6216,0.2487,5.68,AM
-38.982,0.209,4.575,AM
-33.2217,0.2235,5.2467,AM
-34.2663,0.2218,5.1377,AM
-2.2222,0.1289,8.3333,2FCC+B2
-6.4444,0.3028,8.3333,FCC+L10
-11.1322,0.1537,7.7955,IM
-17.9925,0.2022,7.25,IM
-15.3479,0.1603,7.1373,BCC+IM
-18.1361,0.1898,7.0769,BCC+IM
-20.7049,0.2134,7.0189,BCC+IM
-23.0727,0.2331,6.963,BCC+IM
-25.2562,0.2499,6.9091,BCC+IM
-39.6686,0.342,6.4615,BCC+IM
-33.8889,0.308,6.6667,BCC+IM
-10.1389,0.1253,7.1667,SS
-11.5976,0.1281,6.8462,SS
-7.92,0.1224,7.4,SS
-7.8333,0.1178,7.6667,SS
-7.6686,0.1153,7.7692,SS
-7.0313,0.1082,8,SS
-7.2533,0.1105,7.9333,SS
-8.32,0.1186,7.7,SS
-7.5556,0.1205,7.4167,SS
-7.1953,0.12,7.3077,SS
-7.1389,0.1156,7.5833,SS
-7.28,0.1195,7.3,SS
-8.449,0.1175,8.0714,SS
-5.5537,0.124,7.8182,SS
-0.71,0.1032,8.4,FCC
-2.8212,0.1058,8.2083,FCC+L12
0.1566,0.1037,8.4717,FCC
-4.6,0.1112,8,2FCC
-5.1944,0.1085,8.3333,FCC+L12
-1.5207,0.1093,8.2727,FCC
-8.47,0.1169,7.6,BCC+FCC
-3.6147,0.1158,8,FCC+BCC
-6.2383,0.1229,7.6032,FCC+BCC
-9.5308,0.1247,7.1148,BCC+B2+Unk
-7.0533,0.1249,7.4615,FCC+BCC
-8.0796,0.1273,7.2647,FCC+BCC
-9.3751,0.1298,6.9726,FCC+BCC
-9.7778,0.1305,6.8667,FCC+BCC
-10.2827,0.1312,6.7179,BCC
-8.6531,0.1284,7.1429,BCC
-10.5625,0.1315,6.625,BCC
-4.4959,0.1217,7.7273,BCC+FCC+B2
-5.0248,0.1165,8,BCC+FCC+B2
-9.941,0.1205,7.381,BCC
-8.92,0.1253,7.5,BCC+FCC
-6.4852,0.1115,7.6154,FCC+B2
-7.9339,0.1202,7.5455,BCC+B2
-8.2778,0.1198,7.75,BCC+FCC
-8.426,0.1189,7.9231,BCC+FCC
-8.3911,0.116,8.2,IM
-4.7778,0.1191,7.8333,FCC+BCC
-3.9008,0.1193,7.6364,BCC+FCC+B2
-12.8889,0.147,6.6667,IM
-16.6667,0.151,7.1667,BCC
-4.3841,0.1384,7.9801,FCC
-4.4947,0.1385,7.9702,FCC
-4.6044,0.1385,7.9603,FCC
-5.0344,0.1386,7.9213,FCC
-5.1397,0.1387,7.9116,BCC+FCC+B2
-5.2441,0.1387,7.902,FCC
